Transaction_date,Payment_Type,Name,City,State,Country,Account_Created,Last_Login,ID,Count,Brand,Model
2019-01-23 12:23:00,Mastercard,Nola,Den Haag,Zuid-Holland,Netherlands,2019-01-23 11:11:00,2019-02-17 03:35:00,594,1,Samsung,Samsung Galaxy S9 Plus
2019-01-27 03:45:00,Visa,minjeong,Bern,Bern,Switzerland,2019-01-27 02:39:00,2019-02-17 03:44:00,595,1,Apple,Apple iphone XS Max
2019-01-24 17:18:00,Visa,Charlotte,Sterling,VA,United States,2018-02-15 15:34:00,2019-02-17 06:26:00,596,1,Apple,Apple iPhone 11
2019-01-02 15:13:00,Visa,Rowena,Cork,Cork,Ireland,2016-01-10 07:05:00,2019-02-17 06:38:00,597,1,Samsung,Samsung Galaxy Note 8
2019-01-24 10:26:00,Visa,sorcha,Porto Alegre,Rio Grande do Sul,Brazil,2019-01-24 04:47:00,2019-02-17 08:05:00,598,2,Sony,Sony Xperia 10 Plus
2019-01-24 12:56:00,Visa,sorcha,Cartierville,Quebec,Canada,2019-01-12 21:34:00,2019-02-17 09:19:00,598,2,Apple,Apple iPhone 8 Plus
2019-01-23 15:38:00,Visa,Ronja,Manhattan,NY,United States,2019-01-17 15:05:00,2019-02-17 10:58:00,599,1,LG,LG K30
2019-01-17 20:33:00,Amex,BURCAK,Alpharetta,GA,United States,2019-01-09 11:26:00,2019-02-17 12:31:00,600,1,Samsung,Samsung Galaxy S9e
2019-01-05 09:15:00,Visa,isabelle,Sainte-Therese-de-Blainville,Quebec,Canada,2018-08-21 09:43:00,2019-02-17 12:34:00,601,1,Apple,Apple iPhone 8 Plus
2019-01-20 08:16:00,Mastercard,christy,Germantown,TN,United States,2019-01-06 08:33:00,2019-02-17 13:01:00,602,1,Samsung,Samsung Galaxy Note 8
2019-01-29 12:46:00,Visa,Lilly,Castleknock,Dublin,Ireland,2019-01-19 16:00:00,2019-02-17 14:06:00,603,1,Apple,Apple iPhone 8 Plus
2019-01-15 18:12:00,Diners,Mandy,Hono,HI,United States,2017-01-29 13:21:00,2019-02-17 14:17:00,604,1,Apple,Apple iPhone 7
2019-01-23 13:55:00,Mastercard,Elena,New Rochelle,NY,United States,2015-08-07 15:07:00,2019-02-17 15:16:00,605,1,Apple,Apple iPhone 11 Pro
2019-01-26 10:26:00,Visa,Lolarae,Calgary,Alberta,Canada,2019-01-26 10:16:00,2019-02-17 15:17:00,606,1,Apple,Apple iPhone XR
2019-01-29 15:20:00,Mastercard,Nita and Trebor,Washington Township,OH,United States,2019-01-18 20:47:00,2019-02-17 16:29:00,607,1,Motorola,Motorola Moto E6 Plus
2019-01-28 07:26:00,Visa,Jenevieve,Guelph,Ontario,Canada,2019-01-23 19:04:00,2019-02-17 18:08:00,608,1,Google,Google Pixel 4
2019-01-14 00:03:00,Mastercard,Piret,Bunbury,Western Australia,Australia,2018-06-16 18:22:00,2019-02-17 19:31:00,609,1,Samsung,Samsung Galaxy Note 9
2019-01-13 01:55:00,Mastercard,Damian,Mettlach,Saarland,Germany,2016-04-01 22:29:00,2019-02-17 20:45:00,610,1,Samsung,Samsung Galaxy Note 10
2019-01-12 23:21:00,Mastercard,Lusell,Oberwil,Basel-Country,Switzerland,2019-01-06 02:47:00,2019-02-17 22:57:00,611,1,Apple,Apple iPhone 7
2019-01-28 11:36:00,Diners,Evelyn,Grossbodungen,Thuringia,Germany,2019-01-28 11:08:00,2019-02-18 02:04:00,612,1,Apple,Apple iPhone XR
2019-01-20 13:54:00,Mastercard,Elisabeth,Birkdale,Queensland,Australia,2015-12-20 23:05:00,2019-02-18 23:07:00,613,2,Samsung,Samsung Galaxy Note 10 Plus
2019-01-19 14:06:00,Mastercard,Elisabeth,Wilmington,NC,United States,2019-01-19 12:41:00,2019-02-18 08:18:00,613,2,Samsung,Samsung Galaxy Note 8
2019-01-08 09:43:00,Visa,Kasey,Aix-en-Provence,Provence-Alpes-Cote d'Azur,France,2019-01-05 09:05:00,2019-02-18 08:38:00,614,1,Apple,Apple iPhone 11 Pro
2019-01-23 09:09:00,Amex,Olympe,Lidingo,Stockholm,Sweden,2016-01-18 11:49:00,2019-02-18 08:45:00,615,1,Samsung,Samsung Galaxy Note 10
2019-01-02 13:35:00,Visa,Alyssa,Antibes,Provence-Alpes-Cote d'Azur,France,2018-07-29 12:32:00,2019-02-18 10:28:00,616,2,Google,Google Pixel 3a
2019-01-19 04:55:00,Visa,Alyssa,Brighton,England,United Kingdom,2018-02-19 09:27:00,2019-02-28 10:06:00,616,2,Alcatel,Alcatel 1C
2019-01-09 15:03:00,Visa,Reto,Seattle,WA,United States,2019-01-08 18:59:00,2019-02-18 15:51:00,617,1,HTC,Microsoft Lumia 950
2019-01-23 07:04:00,Amex,Joelle,Rowayton,CT,United States,2019-01-20 10:46:00,2019-02-18 16:55:00,618,1,Motorola,Motorola One Zoom
2019-01-19 16:16:00,Mastercard,Alexandria,Lebanon,PA,United States,2018-09-03 19:26:00,2019-02-18 19:38:00,619,1,Samsung,Samsung Galaxy S10 Plus
2019-01-21 23:41:00,Visa,Olga,Strasbourg,Alsace,France,2018-02-04 04:45:00,2019-02-19 00:09:00,620,1,Windows,Microsoft Lumia 950
2019-01-10 03:43:00,Visa,stacy,Stuttgart,Baden-Wurttemberg,Germany,2016-03-05 15:01:00,2019-02-19 03:11:00,621,1,Apple,Apple iphone XS Max
2019-01-12 17:28:00,Amex,Alfredo A,Las Vegas,NV,United States,2018-12-03 14:12:00,2019-02-19 08:09:00,622,1,LG,LG W10
2019-01-13 09:26:00,Visa,Kerry,Anieres,Geneve,Switzerland,2016-01-24 13:15:00,2019-02-25 14:05:00,623,2,Samsung,Samsung Galaxy Note 10
2019-01-29 08:27:00,Visa,Kerry,Prague,Central Bohemia,Czech Republic,2019-01-27 08:53:00,2019-02-19 08:41:00,623,2,BLU,BLU Vivo XR
2019-01-24 12:43:00,Visa,Saeko,Warwick,NY,United States,2018-02-02 16:37:00,2019-02-19 10:28:00,624,1,Samsung,Samsung Galaxy S8 Plus
2019-01-07 10:49:00,Visa,VIOLETA,Silver Spring,MD,United States,2018-09-01 13:09:00,2019-02-19 10:43:00,625,1,Apple,Apple iPhone 8 Plus
2019-01-11 17:06:00,Visa,Antje,Sacramento,CA,United States,2018-09-17 15:12:00,2019-02-19 12:05:00,626,1,Apple,Apple iPhone 11 Pro
2019-01-07 10:52:00,Visa,claire,Ballyneety,Limerick,Ireland,2019-01-07 09:42:00,2019-02-19 14:32:00,627,1,Huawei,Huawei Mate 30 Pro 5G
2019-01-27 06:20:00,Mastercard,Nathalie,Haymarket,VA,United States,2016-06-01 12:04:00,2019-02-19 16:52:00,628,1,Samsung,Samsung Galaxy S9 Plus
2019-01-21 20:02:00,Mastercard,Daria,George Town,,Cayman Isls,2019-01-10 16:09:00,2019-02-19 19:19:00,629,1,Samsung,Samsung Galaxy S8 Plus
2019-01-04 16:23:00,Visa,Judith L.,Scottsdale,AZ,United States,2019-01-04 16:04:00,2019-02-19 19:35:00,630,1,Sony,Sony Xperia XZ2 Premium
2019-01-06 12:26:00,Visa,Audinet,Cambridge,MA,United States,2019-01-06 08:40:00,2019-02-19 19:44:00,631,1,Samsung,Samsung Galaxy S9e
2019-01-11 04:34:00,Visa,William,Chalfont Saint Peter,England,United Kingdom,2016-04-26 10:12:00,2019-02-19 21:38:00,632,1,Apple,Apple iPhone 11 Pro Max
2019-01-17 06:39:00,Diners,Tatjana and Martin,Birmingham,England,United Kingdom,2018-01-12 07:00:00,2019-02-19 23:30:00,633,1,Apple,Apple iPhone 8
2019-01-12 05:50:00,Mastercard,Brona,Den Haag,Zuid-Holland,Netherlands,2015-01-04 12:43:00,2019-02-20 00:24:00,634,1,Motorola,Motorola One Macro
2019-01-03 13:43:00,Mastercard,Andree,Newmarket,Cork,Ireland,2016-10-22 14:59:00,2019-02-20 03:18:00,635,1,Apple,Apple iPhone 11 Pro
2019-01-11 06:51:00,Visa,Aziz,Irpin',Kiev,Ukraine,2019-01-11 00:00:00,2019-02-20 03:46:00,636,1,Apple,Apple iPhone XR
2019-01-17 06:23:00,Visa,Fernando,Grosseto,Tuscany,Italy,2018-09-22 10:48:00,2019-02-20 06:39:00,637,1,Sony,Sony Xperia 5
2019-01-10 15:18:00,Mastercard,Jo,Huntington Beach,CA,United States,2017-10-17 14:56:00,2019-02-20 22:24:00,638,2,Apple,Apple iPhone XS
2019-01-26 18:38:00,Visa,Jo,Pembroke Pines,FL,United States,2018-10-26 04:24:00,2019-02-20 08:09:00,638,2,Apple,Apple iPhone 7
2019-01-31 13:26:00,Visa,Joern,Waterford,Ontario,Canada,2018-12-13 18:12:00,2019-02-20 08:27:00,639,1,Samsung,Samsung Galaxy S10
2019-01-18 18:57:00,Mastercard,isabela,Reston,VA,United States,2018-12-31 08:16:00,2019-02-20 11:34:00,640,1,Motorola,Motorola One Macro
2019-01-31 01:59:00,Visa,Nacole,Milan,Lombardy,Italy,2015-04-11 02:40:00,2019-02-20 11:41:00,641,1,LG,LG W30 Pro
2019-01-04 22:18:00,Mastercard,Karoline,Powell River,British Columbia,Canada,2018-11-27 16:06:00,2019-02-20 21:45:00,642,1,Samsung,Samsung Galaxy Note 10
2019-01-25 08:48:00,Mastercard,Malinda,Oxford,England,United Kingdom,2018-04-05 13:20:00,2019-02-21 01:36:00,643,1,Apple,Apple iPhone 7 Plus
2019-01-24 01:22:00,Visa,Jupiterlina Elika,Rome,Lazio,Italy,2014-10-19 02:38:00,2019-02-21 06:04:00,644,1,Google,Google Pixel 3
2019-01-27 15:09:00,Visa,Aniko,Random Lake,WI,United States,2019-01-15 12:50:00,2019-02-21 07:37:00,645,1,Samsung,Samsung Galaxy Note 10
2019-01-17 14:06:00,Amex,Ruby,Bedford Corners,NY,United States,2014-11-28 18:58:00,2019-02-21 13:03:00,646,1,Motorola,Motorola One Action
2019-01-21 12:38:00,Visa,Novy,Istanbul,Istanbul,Turkey,2017-02-05 12:43:00,2019-02-21 13:55:00,647,1,Huawei,Huawei Mate 30 Pro 5G
2019-01-29 21:40:00,Visa,Alessandra,Vancouver,British Columbia,Canada,2018-06-17 19:23:00,2019-02-21 20:32:00,648,1,Samsung,Samsung Galaxy Note 8
2019-01-12 13:41:00,Amex,dia,Claygate,England,United Kingdom,2017-08-19 15:23:00,2019-02-22 03:51:00,649,1,LG,LG X6
2019-01-02 08:31:00,Visa,Line,Budaors,Pest,Hungary,2018-10-23 08:15:00,2019-02-22 07:06:00,650,1,Apple,Apple iPhone 7
2019-01-25 19:44:00,Mastercard,Lesa,Vespasiano,Minas Gerais,Brazil,2015-01-06 21:17:00,2019-02-22 14:24:00,651,1,HTC,Microsoft Lumia 950
2019-01-30 09:00:00,Mastercard,james,Nashville,TN,United States,2017-07-04 21:35:00,2019-02-22 15:58:00,652,1,Apple,Apple iPhone 11
2019-01-07 19:18:00,Mastercard,loudon,Ottawa,Ontario,Canada,2017-11-02 20:26:00,2019-02-22 16:06:00,653,1,Apple,Apple iPhone 8 Plus
2019-01-19 05:56:00,Visa,Allison,Edinburgh,Scotland,United Kingdom,2018-07-27 11:58:00,2019-02-27 14:35:00,654,2,Apple,Apple iPhone XS
2019-01-04 10:18:00,Mastercard,Allison,Naples,FL,United States,2018-11-08 09:42:00,2019-02-22 18:36:00,654,2,Apple,Apple iPhone 11 Pro Max
2019-01-23 14:57:00,Mastercard,Surat,Bridgewater,NJ,United States,2018-07-29 12:00:00,2019-02-22 18:48:00,655,1,ZTE,ZTE Blade A5
2019-01-19 04:22:00,Diners,brian,Hagen,Lorraine,France,2017-05-21 07:22:00,2019-02-22 22:33:00,656,1,Apple,Apple iPhone 11 Pro Max
2019-01-30 01:09:00,Mastercard,Tarja,Villars,Vaud,Switzerland,2018-11-30 04:39:00,2019-02-23 03:56:00,657,1,Sony,Sony Xperia XZ2 Premium
2019-01-15 15:56:00,Visa,Charmain,Cartersburg,IN,United States,2018-01-02 10:51:00,2019-02-23 06:24:00,658,1,Sony,Sony Xperia 1 Professional
2019-01-02 20:47:00,Visa,Katharina,Flower Mound,TX,United States,2018-09-23 20:57:00,2019-02-23 06:56:00,659,1,Apple,Apple iPhone 11 Pro Max
2019-01-25 09:36:00,Visa,Zaneta,Rochester,MI,United States,2019-01-24 10:36:00,2019-02-23 06:58:00,660,1,Google,Google Pixel 3a XL
2019-01-20 20:09:00,Visa,Jeannette,Dubai,Dubayy,United Arab Emirates,2019-01-18 09:58:00,2019-02-23 07:01:00,661,1,Samsung,Samsung Galaxy Note 8
2019-01-08 11:14:00,Visa,Liz,Langnau,Zurich,Switzerland,2019-01-07 10:25:00,2019-02-23 07:17:00,662,1,Samsung,Samsung Galaxy S9e
2019-01-06 18:10:00,Visa,Cherie,Columbus,OH,United States,2018-12-22 14:12:00,2019-02-23 11:35:00,663,1,Apple,Apple iPhone XR
2019-01-11 06:46:00,Visa,Shiree,Clondalkin,Dublin,Ireland,2017-08-25 05:48:00,2019-02-23 11:56:00,664,1,Apple,Apple iPhone 8
2019-01-06 09:31:00,Visa,Frances,San Diego,CA,United States,2019-01-04 03:18:00,2019-02-23 15:39:00,665,1,Apple,Apple iPhone 11 Pro
2019-01-21 07:31:00,Mastercard,Beatrice,Wilmington,DE,United States,2018-03-25 13:23:00,2019-02-23 16:29:00,666,1,Apple,Apple iPhone 11
2019-01-24 23:21:00,Visa,elaine,Phuket,Phuket,Thailand,2019-01-24 22:47:00,2019-02-24 01:12:00,667,1,Apple,Apple iPhone 11 Pro Max
2019-01-28 10:37:00,Visa,Chevonne,Athina,Attiki,Greece,2018-05-08 04:26:00,2019-02-24 02:58:00,668,1,HTC,HTC U 12
2019-01-30 14:36:00,Visa,danielle,Geneve,Geneve,Switzerland,2019-01-30 13:50:00,2019-02-24 03:15:00,669,1,Alcatel,Alcatel 3X
2019-01-21 02:07:00,Mastercard,Caroline and Jonathan,Chichester,England,United Kingdom,2016-02-14 14:43:00,2019-02-24 03:29:00,670,1,LG,LG Stylo 5
2019-01-26 06:37:00,Visa,manuela,Massagno,Ticino,Switzerland,2018-06-04 11:55:00,2019-02-24 05:30:00,671,1,LG,LG W30
2019-01-04 14:27:00,Visa,Carole,Cardiff,Wales,United Kingdom,2015-12-14 10:47:00,2019-02-24 07:30:00,672,1,Samsung,Samsung Galaxy S10e
2019-01-09 03:03:00,Amex,Ghislaine,Ferney-Voltaire,Rhone-Alpes,France,2018-03-28 05:53:00,2019-02-24 08:10:00,673,1,Samsung,Samsung Galaxy S9 Plus
2019-01-26 06:38:00,Visa,Christian,Alexandria,VA,United States,2019-01-25 10:13:00,2019-02-26 07:16:00,674,2,Samsung,Samsung Galaxy S9
2019-01-08 19:26:00,Visa,Christian,Mableton,GA,United States,2017-11-30 10:44:00,2019-02-24 08:22:00,674,2,Apple,Apple iPhone 11 Pro
2019-01-10 16:02:00,Visa,Hollie,San Diego,CA,United States,2017-10-12 13:03:00,2019-02-24 08:32:00,675,1,Apple,Apple iPhone X
2019-01-06 06:31:00,Visa,mike,La Louviere,Hainaut,Belgium,2019-01-03 05:24:00,2019-02-24 08:32:00,676,1,Apple,Apple iPhone 11 Pro Max
2019-01-23 13:13:00,Mastercard,Malahat,Minneapolis,MN,United States,2017-04-03 12:56:00,2019-02-24 08:46:00,677,1,Samsung,Samsung Galaxy S8 Plus
2019-01-18 17:55:00,Amex,Michaela,Mafra,Santa Catarina,Brazil,2018-03-09 09:39:00,2019-02-24 10:09:00,678,1,Apple,Apple iPhone 8
2019-01-02 10:32:00,Mastercard,Brandi,Edmonton,Alberta,Canada,2018-12-24 15:23:00,2019-02-24 12:08:00,679,1,Samsung,Samsung Galaxy S9
2019-01-25 09:27:00,Visa,erin,London,England,United Kingdom,2016-09-04 14:35:00,2019-02-24 13:37:00,680,1,Google,Google Pixel 4
2019-01-06 02:41:00,Visa,Polyxene,Perth,Western Australia,Australia,2015-11-20 23:46:00,2019-02-24 16:04:00,681,1,LG,LG K12+
2019-01-27 14:42:00,Mastercard,Jean,Arlington,VA,United States,2019-01-08 11:01:00,2019-02-24 16:38:00,682,1,Apple,Apple iPhone XR
2019-01-19 17:40:00,Visa,Riche Lou,Newton,MA,United States,2017-03-12 07:21:00,2019-02-25 02:28:00,683,1,Apple,Apple iPhone 7 Plus
2019-01-11 00:15:00,Mastercard,Chris,Den Haag,Zuid-Holland,Netherlands,2017-05-07 04:07:00,2019-02-25 04:04:00,684,1,LG,LG K40S
2019-01-19 06:52:00,Diners,melanie,Santa Barbaraa,Heredia,Costa Rica,2019-01-19 06:45:00,2019-02-25 05:44:00,685,1,Apple,Apple iPhone X
2019-01-26 01:14:00,Visa,beatrice,Churra,Murcia,Spain,2019-01-23 01:57:00,2019-02-25 05:47:00,686,1,Samsung,Samsung Galaxy S9
2019-01-30 10:31:00,Mastercard,lorna,Castle Rock,CO,United States,2018-10-06 16:31:00,2019-02-25 07:42:00,687,1,Samsung,Samsung Galaxy S9 Plus
2019-01-23 05:52:00,Amex,Tary,Zug,Zug,Switzerland,2019-01-23 01:22:00,2019-02-25 09:40:00,688,1,LG,LG K12+
2019-01-21 10:32:00,Mastercard,Julie,Chelmsford,MA,United States,2017-05-23 11:55:00,2019-02-26 08:38:00,689,3,Samsung,Samsung Galaxy Note 10
2019-01-07 09:54:00,Visa,Julie,Ashford,England,United Kingdom,2019-01-07 09:17:00,2019-02-25 10:18:00,689,3,Apple,Apple iPhone 7 Plus
2019-01-01 16:44:00,Amex,Julie,Rockville,MD,United States,2018-09-12 10:36:00,2019-02-25 10:48:00,689,3,Apple,Apple iPhone 8 Plus
2019-01-23 09:27:00,Mastercard,Jerome,Madrid,Madrid,Spain,2018-02-19 02:01:00,2019-02-25 11:38:00,690,1,LG,LG G8s ThinQ
2019-01-22 12:56:00,Visa,Laleh,Aasgaardstrand,Vestfold,Norway,2019-01-20 13:13:00,2019-02-25 12:03:00,691,1,Samsung,Samsung Galaxy S8 Plus
2019-01-25 11:35:00,Mastercard,Anita,Fresno,TX,United States,2019-01-24 09:24:00,2019-02-25 14:22:00,692,1,Samsung,Samsung Galaxy S9 Plus
2019-01-27 12:02:00,Visa,Jackie,Waterford,Waterford,Ireland,2018-03-10 13:51:00,2019-02-25 15:41:00,693,1,Samsung,Samsung Galaxy S10e
2019-01-28 14:09:00,Visa,giovanna,Pruszkow,Mazowieckie,Poland,2019-01-28 13:40:00,2019-02-25 16:19:00,694,1,LG,LG K50S
2019-01-26 22:45:00,Amex,Anjan,Tokyo,Tokyo,Japan,2018-05-15 19:33:00,2019-02-25 17:34:00,695,1,Samsung,Samsung Galaxy S8 Plus
2019-01-16 06:13:00,Mastercard,Niamh,Benoni,Gauteng,South Africa,2019-01-16 05:22:00,2019-02-25 23:19:00,696,1,LG,LG Stylo 5
2019-01-12 17:19:00,Diners,elizabeth r,Winter Haven,FL,United States,2019-01-12 16:18:00,2019-02-26 00:42:00,697,1,Alcatel,Alcatel 1V
2019-01-26 05:38:00,Amex,Tulin,Cranberry Twp,PA,United States,2018-09-28 19:40:00,2019-02-26 06:04:00,698,1,LG,LG V50S ThinQ 5G
2019-01-24 10:38:00,Visa,Kenneth,Arlington,VA,United States,2019-01-24 09:27:00,2019-02-26 06:08:00,699,1,Apple,Apple iPhone X
2019-01-17 07:56:00,Diners,Michel,Lipari,Sicilia,Italy,2019-01-17 07:25:00,2019-02-26 07:32:00,700,1,Alcatel,Alcatel 1V
2019-01-17 07:58:00,Diners,natalie,Lipari,Sicilia,Italy,2019-01-17 07:25:00,2019-02-26 07:32:00,701,1,Samsung,Samsung Galaxy S9
2019-01-18 04:32:00,Diners,jure,Lipari,Sicilia,Italy,2019-01-17 07:25:00,2019-02-26 07:32:00,702,1,LG,LG W30 Pro
2019-01-11 08:41:00,Amex,Juliann,Winter Spgs,FL,United States,2018-01-08 07:24:00,2019-02-26 08:17:00,703,1,Apple,Apple iPhone 8
2019-01-29 12:27:00,Mastercard,philippa katherine,Cabinteely,Dublin,Ireland,2016-11-08 04:50:00,2019-02-26 10:09:00,704,1,Apple,Apple iPhone 11 Pro Max
2019-01-31 18:12:00,Visa,matthew,Cincinnati,OH,United States,2016-04-02 11:49:00,2019-02-26 12:03:00,705,1,Apple,Apple iPhone 7 Plus
2019-01-22 15:35:00,Visa,Steven,Houston,TX,United States,2018-02-24 16:57:00,2019-02-26 12:06:00,706,1,Apple,Apple iPhone 11 Pro Max
2019-01-05 11:24:00,Amex,Angie,Rodeo,CA,United States,2018-01-25 16:50:00,2019-02-26 12:15:00,707,1,Samsung,Samsung Galaxy S9 Plus
2019-01-25 15:18:00,Visa,marie-louise,Sitka,AK,United States,2018-03-02 15:27:00,2019-02-26 12:58:00,708,1,Samsung,Samsung Galaxy S10 Plus 1TB
2019-01-30 20:58:00,Mastercard,Tanya,Carcross,Yukon Territory,Canada,2019-01-30 14:05:00,2019-02-26 13:06:00,709,1,Samsung,Samsung Galaxy S9 Plus
2019-01-31 04:50:00,Mastercard,Detlev,Taby,Stockholm,Sweden,2019-01-12 01:03:00,2019-02-26 13:12:00,710,1,Samsung,Samsung Galaxy S10e
2019-01-20 10:05:00,Visa,Stephen,Calgary,Alberta,Canada,2019-01-09 10:36:00,2019-02-26 13:28:00,711,1,Apple,Apple iphone XS Max
2019-01-09 05:15:00,Visa,Roza,Alcobendas,Madrid,Spain,2018-09-09 09:08:00,2019-02-26 14:24:00,712,1,Samsung,Samsung Galaxy S8 Plus
2019-01-03 11:03:00,Mastercard,paula,Sammamish,WA,United States,2019-01-01 22:43:00,2019-02-26 15:30:00,713,1,Motorola,Motorola One Zoom
2019-01-25 14:40:00,Visa,Maureen,Statesville,NC,United States,2019-01-25 13:52:00,2019-02-26 18:38:00,714,1,Sony,Sony Xperia XZ3
2019-01-03 12:54:00,Diners,caterina,Burbank,CA,United States,2018-12-30 08:39:00,2019-02-26 20:22:00,715,1,Samsung,Samsung Galaxy S10e
2019-01-22 03:57:00,Mastercard,Parth,Oegstgeest,Zuid-Holland,Netherlands,2019-01-20 14:36:00,2019-02-27 01:59:00,716,1,Motorola,Motorola One Macro
2019-01-23 05:11:00,Visa,Alexia,Blackrock,Dublin,Ireland,2018-07-15 07:20:00,2019-02-27 04:00:00,717,1,Samsung,Samsung Galaxy S9 Plus
2019-01-25 11:52:00,Mastercard,Gloria Gail,WalcProduct3ee,Tyrol,Austria,2019-01-25 05:03:00,2019-02-27 05:37:00,718,2,Samsung,Samsung Galaxy S8 Plus
2019-01-10 04:12:00,Visa,Gloria Gail,Foxrock,Dublin,Ireland,2019-01-07 07:39:00,2019-02-27 06:33:00,718,2,Samsung,Samsung Galaxy Note 10
2019-01-22 12:45:00,Visa,Frank and Christelle,Valley Center,CA,United States,2019-01-22 10:25:00,2019-02-27 10:49:00,719,1,Apple,Apple iPhone 11 Pro
2019-01-06 18:11:00,Mastercard,Triona,Swampscott,MA,United States,2016-06-09 08:57:00,2019-02-27 13:00:00,720,1,Apple,Apple iphone XS Max
2019-01-25 10:50:00,Diners,Phillip,San Antonio,TX,United States,2018-05-29 19:51:00,2019-02-27 14:44:00,721,1,Samsung,Samsung Galaxy Note 10 Plus
2019-01-14 08:38:00,Visa,jingyan,Bristol,RI,United States,2017-03-12 15:14:00,2019-02-27 17:13:00,722,1,Google,Google Pixel 4
2019-01-02 17:24:00,Diners,clara,Perth,Western Australia,Australia,2019-01-01 21:20:00,2019-02-27 18:43:00,723,1,Samsung,Samsung Galaxy S10 Plus
2019-01-07 18:15:00,Mastercard,Selma,Greenville,TX,United States,2019-01-05 18:16:00,2019-02-27 19:07:00,724,1,Samsung,Samsung Galaxy S10
2019-01-03 21:19:00,Visa,Doug and Tina,Pls Vrds Est,CA,United States,2017-12-24 22:59:00,2019-02-27 21:40:00,725,1,Apple,Apple iPhone 7 Plus
2019-01-04 09:28:00,Visa,Jen,Maidstone,England,United Kingdom,2015-07-18 14:17:00,2019-02-28 02:28:00,726,1,Samsung,Samsung Galaxy S8 Plus
2019-01-02 04:34:00,Visa,gladys,Saint Albans,England,United Kingdom,2016-01-10 04:20:00,2019-02-28 03:43:00,727,1,LG,LG Q70
2019-01-22 11:10:00,Mastercard,Gustavo,Voluntari,Bucuresti,Romania,2018-07-28 11:12:00,2019-02-28 07:52:00,728,1,Google,Google Pixel 3a XL
2019-01-29 13:25:00,Diners,Hale,Morrison,CO,United States,2015-11-03 18:14:00,2019-02-28 08:27:00,729,2,Apple,Apple iPhone 7
2019-01-28 22:02:00,Visa,Hale,Hawera,Taranaki,New Zealand,2019-01-23 22:31:00,2019-02-28 12:43:00,729,2,Apple,Apple iPhone 11 Pro Max
2019-01-07 13:19:00,Visa,Darian,Izmir,Izmir,Turkey,2018-08-26 07:33:00,2019-02-28 09:54:00,730,1,Samsung,Samsung Galaxy S8 Plus
2019-01-04 18:57:00,Mastercard,KELI,Worongary,Queensland,Australia,2018-12-23 15:17:00,2019-02-28 14:00:00,731,1,Samsung,Samsung Galaxy Note 10 Plus
2019-01-12 20:31:00,Visa,Glen,Atlantida,Guatemala,Guatemala,2019-01-06 16:53:00,2019-02-28 14:39:00,732,1,Apple,Apple iPhone 7 Plus
2019-01-28 11:19:00,Visa,christal,Morrison,CO,United States,2014-06-20 17:16:00,2019-02-28 17:18:00,733,1,Huawei,Huawei Mate 30 Pro 5G
2019-01-07 17:48:00,Mastercard,Alex,Augusta,GA,United States,2015-06-10 20:25:00,2019-02-28 19:57:00,734,1,ZTE,ZTE Blade 10 Prime
2019-01-23 12:42:00,Mastercard,Anke,Avalon,New South Wales,Australia,2018-03-03 17:38:00,2019-02-28 22:26:00,735,1,Motorola,Motorola Moto E6 Plus
2019-01-07 19:48:00,Mastercard,TRICIA,Sydney,New South Wales,Australia,2018-09-21 20:49:00,2019-03-01 00:14:00,736,1,LG,LG W30
2019-01-26 11:19:00,Mastercard,smith,Lahti,Etela-Suomen Laani,Finland,2019-01-04 05:25:00,2019-03-01 00:39:00,737,1,Samsung,Samsung Galaxy Note 10
2019-01-05 13:23:00,Visa,Macy,Inner City,Vienna,Austria,2019-01-05 11:28:00,2019-03-01 02:28:00,738,1,Samsung,Samsung Galaxy S10e
2019-01-26 13:41:00,Mastercard,Lesleigh,Baden,Aargau,Switzerland,2015-10-23 09:23:00,2019-03-01 03:11:00,739,1,Alcatel,Alcatel 1V
2019-01-20 10:42:00,Diners,esther,Huddersfield,England,United Kingdom,2019-01-20 09:15:00,2019-03-01 03:29:00,740,1,Samsung,Samsung Galaxy S9e
2019-01-22 14:25:00,Visa,Hans-Joerg,Belfast,Northern Ireland,United Kingdom,2018-11-10 12:15:00,2019-03-01 03:37:00,741,1,Samsung,Samsung Galaxy S10
2019-01-08 11:55:00,Diners,julie,Haverhill,England,United Kingdom,2016-11-29 13:31:00,2019-03-01 07:28:00,742,1,LG,LG G8X ThinQ
